stop_name	mainTrafficType	lat	lon
U Matěje	bus	50.1122	14.3799009
U Měchurky	bus	50.0645676	14.3779173
U Mezníku	bus	50.0510826	14.6231918
U Mlejna	bus	50.0274162	14.6021175
U Nemocnice	bus	50.07356	14.42096
U Palaty	bus	50.07728	14.38787
U Památníku	bus	50.08666	14.4466763
U Počernického rybníka	bus	50.08493	14.5923138
U Prdlavky	bus	50.0811157	14.4455252
U Prioru	bus	50.0870934	14.3188448
U Průhonu	tram	50.1049232	14.4500265
U Průseku	bus	50.05902	14.5175047
U Radiály	bus	50.07563	14.5536261
U Rozcestí	bus	50.0166359	14.6350174
U Rumpálu	bus	50.1332321	14.5485582
U Spojů	bus	50.14562	14.4751511
U Staré pošty	bus	50.036026	14.411521
U Staré školy	bus	50.0901756	14.4210873
U Střediska	bus	50.05875	14.5582342
U Studánky	bus	49.9984741	14.4828224
U Školy	bus	50.04397	14.4215841
U Tabulky	bus	50.11771	14.6019783
U Továren	bus	50.056366	14.5398006
U Trezorky	bus	50.05574	14.3755178
U Tří svatých	bus	50.01232	14.4779549
U Uhříněveské obory	bus	50.0392227	14.590106
U Václava	bus	50.11445	14.3120632
U Včely	bus	49.96841	14.3876228
U Vodojemu	bus	50.12252	14.5275116
U Vody	bus	50.11059	14.4481583
U Vojenské nemocnice	bus	50.0900764	14.364172
U Waltrovky	bus	50.05865	14.3713837
U Zvoničky	bus	50.01025	14.46041
U Zvonu	tram	50.07154	14.3872185
U Žlábku	bus	49.9596558	14.36679
Uhříněves	bus	50.029995	14.6054993
Uhříněveský hřbitov	bus	50.0275154	14.6163006
Újezd	tram	50.0816765	14.4044437
Újezd nad Lesy	bus	50.0761452	14.6604748
Újezd u Průhonic	bus	50.01244	14.5465708
Ukrajinská	bus	50.0645828	14.4525843
Univerzitní	bus	50.085392	14.5016937
Urbanova	bus	50.0627174	14.3842
Urxova	tram	50.0951843	14.4563847
Ústav mateřství	bus	50.0245323	14.4599237
Ústavy Akademie věd	bus	50.0179329	14.46695
Ústřední	bus	50.06904	14.543499
Ústřední dílny DP	tram	50.07429	14.5323524
V Bokách	bus	50.0380173	14.3897667
V Chotejně	bus	50.057682	14.5326281
V Korytech	bus	50.0544624	14.4888639
V Kratinách	bus	50.1455765	14.4422169
V Ladech	bus	50.0132179	14.5137339
V Lískách	bus	50.019783	14.4638
V Mokřinách	bus	50.02025	14.4079008
V Nových domcích	bus	50.0564346	14.5341339
V Podbabě	bus	50.12117	14.3936357
V Přístavu	bus	50.1083	14.453804
V Remízku	bus	50.0261459	14.36858
V Rybníčkách	bus	50.0705566	14.5069141
V Sedlci	bus	50.1282539	14.3946419
V Sudech	bus	49.9920349	14.3463507
V Uličce	bus	50.0414429	14.3957787
V Zápolí	bus	50.0461159	14.4681005
V Zátiší	bus	50.0225334	14.4335
Vackov	bus	50.0868225	14.4868813
Vackova	bus	50.04505	14.3153334
Václava Špačka	bus	50.0979538	14.6255741
Václavka	bus	50.0652	14.3930006
Václavská	bus	50.0745239	14.417532
Václavské náměstí	tram	50.08167	14.4252787
Vajgarská	bus	50.1020851	14.5545673
Valdštejnské náměstí	bus	50.0902939	14.4051132
Valcha	bus	50.1317139	14.5381546
Valtická	bus	50.06646	14.2659359
Ve Smečkách	bus	50.0773277	14.4260616
Ve Studeném	bus	50.03159	14.4239864
Ve Vilkách	bus	50.01551	14.5396309
Ve Výrech	bus	50.034935	14.3067055
Ve Žlíbku	bus	50.1111946	14.6243849
Veletržní palác	tram	50.1022453	14.4328127
Velká Chuchle	bus	50.01215	14.3807335
Velká Ohrada	bus	50.0353737	14.3358765
Venušina	bus	50.0258179	14.6087923
Veronské náměstí	bus	50.0401878	14.5580664
Větrník	tram	50.0897522	14.3511944
Větrov	bus	50.0736656	14.4243927
Vidoule	bus	50.0556831	14.3651
Viktoria Žižkov	tram	50.08509	14.4444942
Vinice	tram	50.0770264	14.4875965
Vinice Dolní Počernice	bus	50.08585	14.6010513
Vinice Hrdlořezy	bus	50.1001663	14.5178547
Viničky	bus	49.9792557	14.3478508
Vinohradská tržnice	tram	50.0770226	14.4427319
Vinohradská vodárna	tram	50.07544	14.4493246
Vinohradské hřbitovy	tram	50.0777931	14.4796438
Vinopalnická	bus	50.1199532	14.4703894
Vinoř	bus	50.15172	14.59078
Vinořská	bus	50.1399879	14.5758982
Vinořský hřbitov	bus	50.1453362	14.5814009
Vinořský zámek	bus	50.1427574	14.5786152
Višňová	bus	50.0312347	14.4476
Vítězné náměstí	tram	50.0995255	14.39549
Vlastibořská	bus	50.1203	14.5988159
Vlastina	tram	50.0913048	14.31736
Vlašimská	bus	50.0744858	14.4636841
Vlnitá	bus	50.0355	14.4219007
Vltavská	metroC	50.0992279	14.4381218
Vodičkova	tram	50.07966	14.4227362
Vojenská nemocnice	tram	50.0917358	14.360301
Vojetická	bus	49.9764977	14.3481436
Vojická	bus	50.1137	14.6034346
Volha	bus	50.02143	14.4937134
Volyňská	bus	50.0735245	14.47194
Voňkova	bus	50.0988579	14.6672621
Vosmíkových	tram	50.1143875	14.4735737
Vozovna Hloubětín	tram	50.10788	14.5284014
Vozovna Kobylisy	tram	50.13281	14.4535465
Vozovna Motol	tram	50.0678558	14.3414583
Vozovna Pankrác	tram	50.05707	14.437892
Vozovna Strašnice	tram	50.0755577	14.489645
Vozovna Střešovice	tram	50.093895	14.3899612
Vozovna Vokovice	tram	50.092926	14.3304691
Vozovna Žižkov	tram	50.0916824	14.475441
Vožická	bus	50.00928	14.4932232
Vrážská	bus	49.98975	14.3695507
Vrbova	bus	50.03184	14.4269257
Vršovické náměstí	tram	50.0691566	14.45422
Vršovický hřbitov	bus	50.0629654	14.4669838
Všestarská	bus	50.1004524	14.6626244
VÚ Běchovice	bus	50.0894165	14.61235
Výhledské náměstí	bus	50.13509	14.3733177
Výhledy	bus	50.13719	14.3686876
Vychovatelna	tram	50.1190453	14.46463
Vypich	tram	50.07984	14.34757
Vyskočilova	bus	50.0484734	14.45808
Vysočanská	metroB	50.1115036	14.5026817
Výstaviště	tram	50.1044	14.4319124
Výstaviště Letňany	trolleybus	50.1286659	14.5116529
Vyšehrad	metroC	50.0591	14.4306335
Výtoň	tram	50.0681229	14.4150066
Výzkumný ústav vodohospodářský	bus	50.11556	14.3932791
Wagnerova	bus	50.0360336	14.5273046
Wattova	bus	50.03745	14.5619841
Weberova	bus	50.0735	14.3555
Winklerova	bus	50.0652046	14.5960112
Xaverov	bus	50.1017151	14.6252909
Xaverovský háj	bus	50.1010857	14.6197338
Za Avií	trolleybus	50.1507339	14.514184
Za Čimickým hájem	bus	50.1354828	14.4473009
Za Farou	bus	50.02017	14.3500166
Za Horou	bus	50.0918121	14.5353174
Za Chalupami	bus	50.0053	14.356
Za Kapličkou	bus	50.12793	14.5726223
Za Mototechnou	bus	50.0590134	14.3281565
Za Nadjezdem	bus	50.056778	14.5485964
Za Novákovou zahradou	bus	50.1240578	14.5767241
Za Pavilonem	bus	50.0608826	14.588501
Za Skalkou	bus	50.0457535	14.41922
Za Slánskou silnicí	bus	50.0710831	14.305934
Za Tratí	bus	50.1671638	14.5190115
Záběhlice	bus	50.0560837	14.4792786
Záběhlická škola	bus	50.0529556	14.5038576
Zadní Jiviny	bus	50.07704	14.2986374
Zadní Kopanina	bus	50.00652	14.3126879
Záhorského	bus	50.0302849	14.3702669
Zahrádky	bus	50.0274	14.3122835
Zahradní Město	tram	50.06078	14.5051384
Zahradnictví	bus	50.0030022	14.3837671
Zahradníčkova	bus	50.0695076	14.3365135
Zálesí	bus	50.0283	14.4515839
Zálužická	bus	49.9905434	14.4422321
Zamašská	bus	50.1405525	14.5470467
Zamenhofova	bus	50.076088	14.5375328
Zámky	bus	50.1374321	14.3958168
Zapova	bus	50.0739021	14.38955
Zásadská	bus	50.12867	14.4971285
Zatáčka	bus	50.0253	14.424634
Zátišská	bus	50.0166855	14.4111509
Záveská	bus	50.0533028	14.5224714
Závist	bus	49.97586	14.4009056
Závodiště Chuchle	bus	50.0076141	14.3887959
Zborov - Strašnické divadlo	tram	50.0773125	14.5003109
Zborovská	tram	50.0724	14.4080925
Zbraslav	bus	49.95915	14.3826876
Zbraslavské náměstí	bus	49.97591	14.3940239
Zbyslavská	bus	50.074	14.6720047
Zderazská	bus	49.9807053	14.3480434
Zdická	bus	49.9775658	14.3505936
Zdiměřická	bus	50.02197	14.5177336
Zelená	tram	50.1070824	14.3952837
Zelená liška	bus	50.048336	14.4435434
Zelené domky	bus	50.0155678	14.4699249
Zelený pruh	bus	50.0394325	14.4272175
Zemanka	bus	50.0392838	14.422967
Zemědělská univerzita	bus	50.1336823	14.3777075
Zentiva	bus	50.0615234	14.5461826
Zhořelecká	bus	50.1313438	14.4180164
Zličín	metroB	50.0542374	14.2904291
Zlíchov	tram	50.04657	14.4080973
Zmrzlík	bus	50.0108681	14.3126335
Zoo Praha - Sklenářka	bus	50.1203575	14.4034262
Zoo Praha - Troja	bus	50.11675	14.4117346
Zvonařka	tram	50.0706863	14.4341726
Žabovřeská	bus	49.9702835	14.385684
Žabovřesky	bus	49.9648247	14.3831615
Žákovská	bus	50.12597	14.3726063
Žárská	bus	50.1056557	14.5529776
Želivecká	bus	50.0588531	14.4934578
Želivského	metroA	50.0784149	14.4742584
Ženské domovy	bus	50.06857	14.400691
Žežulka	bus	50.1185341	14.3817835
Živcová	bus	49.9908	14.3683605
Žvahov	bus	50.0439873	14.4014511
